politische_gemeinde;bfs_nr;bezirk_bezeichnung;bezirk_nr;siedlung;einwohner_per_31_12_2021;plz;ortschaft;primarschulgemeinde;sekundarschulgemeinde;evang_kirchgemeinde;kath_kirchgemeinde
Dozwil;4406;Arbon;2011;Seeblick;6;8582;Dozwil;Dozwil-Kesswil;Dozwil-Kesswil-Uttwil;Kesswil-Dozwil;Sommeri
Egnach;4411;Arbon;2011;Ackermannshub;14;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Attenreute;30;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Bernetshof;x;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Birmoos;26;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Brunnenhalden;6;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Buberg;7;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Buch;88;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Buhreute, Untere (Gemeinde Egnach);x;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Erdhausen;69;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Fetzisloh;32;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Flurhof;x;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Haslen;24;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Hegi;68;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Holz;43;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Kehlhof;43;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Klösterli;15;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Ladreute;9;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Lengwil;20;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Maihausen;14;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Neugristen;x;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Praliswinden;13;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Rosengarten;x;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Schochenhaus;x;9315;Neukirch (Egnach);Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Schübshub;9;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Sonnental;24;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Staubishub;35;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Steinebrunn;476;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Stickelholz;11;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Täschliberg;16;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Waldershaus;8;9314;Steinebrunn;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Wiedehorn;35;9322;Egnach;Egnach;Egnach;Egnach;Steinebrunn
Egnach;4411;Arbon;2011;Winden;133;9315;Winden;Egnach;Egnach;Egnach;Steinebrunn
Erlen;4476;Weinfelden;2015;Buchackern;164;8586;Buchackern;Region Sulgen;Region Sulgen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Eppishausen;150;8586;Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Erlen;1649;8586;Erlen;Erlen;Erlen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Kaltenbrunnen (Gemeinde Erlen);8;9216;Heldswil;Region Sulgen;Region Sulgen;Erlen;Sulgen
Erlen;4476;Weinfelden;2015;Kratz;x;8586;Kümmertshausen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Pulvershaus;10;8586;Kümmertshausen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Sandbohl;x;8586;Engishofen;Erlen;Erlen;Amriswil-Sommeri;Sommeri
Erlen;4476;Weinfelden;2015;Talacker;x;8586;Buchackern;Region Sulgen;Region Sulgen;Erlen;Sulgen
Ermatingen;4646;Kreuzlingen;2013;Lankenberg;88;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Lanterswilen;13;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Stad;648;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Ermatingen;4646;Kreuzlingen;2013;Westerfeld;38;8272;Ermatingen;Ermatingen;Ermatingen;Ermatingen;Ermatingen
Eschenz;4806;Frauenfeld;2012;Fehlhalde;x;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Grünegg;x;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Guggenbüel;x;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Hirschensprung;6;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Häcki;56;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Hüttenberg;11;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Iben;x;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Ifang;134;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Ifang Berg;x;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Mettlen;39;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Nili;14;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Näbli, Hinteres;x;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Seewiesen;8;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Stiergarten;7;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Studenacker;13;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschenz;4806;Frauenfeld;2012;Unterdorf;91;8264;Eschenz;Eschenz;Eschenz;Burg;Untersee-Rhein
Eschlikon;4724;Münchwilen;2014;Ehrmerk;145;8360;Wallenwil;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Ergeten;45;8360;Eschlikon;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Eschlikon;3224;8360;Eschlikon;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Falletor;x;8360;Eschlikon;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Fliegenast;6;8360;Eschlikon;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Riethof;14;8360;Eschlikon;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Risperg;35;8360;Wallenwil;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Sonnenhalde (Gemeinde Eschlikon);x;8370;Sirnach;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Than;15;8360;Eschlikon;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Eschlikon;4724;Münchwilen;2014;Waldheim;8;8360;Eschlikon;Eschlikon;Eschlikon;Münchwilen-Eschlikon;Sirnach
Felben-Wellhausen;4561;Frauenfeld;2012;Tiefenau;x;8500;Frauenfeld;Felben-Wellhausen;Frauenfeld;Felben;Frauenfeld Plus
Felben-Wellhausen;4561;Frauenfeld;2012;Ziegelhütte;8;8552;Felben-Wellhausen;Felben-Wellhausen;Frauenfeld;Felben;Frauenfeld Plus
Fischingen;4726;Münchwilen;2014;Anetsprungen;x;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Au;18;8376;Au;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Aumühle;x;8374;Oberwangen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Bachacker;x;8372;Wiezikon b. Sirnach;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Boden;x;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Bühl;x;8376;Fischingen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Bürglen;30;8374;Oberwangen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Chilberg;x;8376;Fischingen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Egg;x;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Feld (Oberwangen);7;8374;Oberwangen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Hochholz;x;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Hunzenberg;6;8374;Oberwangen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Höll;8;8376;Au;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Ifang;x;8374;Oberwangen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Kreuzhof;x;8376;Au;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Lindenhof;x;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Mühlegg;x;8376;Au;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Mülibach;x;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Oberhanfgarten;9;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Oberlandstieg;x;8374;Oberwangen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Oberspeck;6;8495;Schmidrüti;Fischingen;Fischingen;Sitzberg ZH;Fischingen
Fischingen;4726;Münchwilen;2014;Oppel;x;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Riedt;7;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Schurten;46;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Schärlibach;7;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Schönengrund;x;8372;Wiezikon b. Sirnach;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Spittel;x;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Tannegg;110;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Thal;10;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Unterhamberg;13;8495;Schmidrüti;Fischingen;Fischingen;Sitzberg ZH;Fischingen
Fischingen;4726;Münchwilen;2014;Unterhanfgarten;x;8376;Fischingen;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Wald (Schurten);x;8495;Schmidrüti;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Waldhof;6;8374;Dussnang;Fischingen;Fischingen;Dussnang;Fischingen
Fischingen;4726;Münchwilen;2014;Wind;x;8376;Fischingen;Fischingen;Fischingen;Dussnang;Fischingen
Frauenfeld;4566;Frauenfeld;2012;Aumühle;17;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Bausel;6;8500;Gerlikon;Frauenfeld;Frauenfeld;Gachnang;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Bühl;66;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Dreispitz;x;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Eichhof;7;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Ergaten-Talbach;4637;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Erzenholz (Gemeinde Frauenfeld);344;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Herten-Bannhalden;538;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Holderstuden;x;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Hub;20;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Hund;x;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Hungerbüel;48;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Hungersbühl;x;8500;Gerlikon;Frauenfeld;Frauenfeld;Gachnang;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Neuhausen;83;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Oberherten;37;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Paulisguet;14;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Frauenfeld;4566;Frauenfeld;2012;Rötelimoos;147;8500;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld;Frauenfeld Plus
Gachnang;4571;Frauenfeld;2012;Bethelhausen;34;8546;Islikon;Gachnang;Frauenfeld;Gachnang;Frauenfeld Plus
Gachnang;4571;Frauenfeld;2012;Erzenholz (Gemeinde Gachnang);122;8500;Frauenfeld;Gachnang;Frauenfeld;Gachnang;Frauenfeld Plus
Gachnang;4571;Frauenfeld;2012;Islikon;1341;8546;Islikon;Gachnang;Frauenfeld;Gachnang;Frauenfeld Plus
Gachnang;4571;Frauenfeld;2012;Kummer;x;8547;Gachnang;Gachnang;Frauenfeld;Gachnang;Frauenfeld Plus
Gachnang;4571;Frauenfeld;2012;Niederwil;158;8500;Frauenfeld;Gachnang;Frauenfeld;Gachnang;Frauenfeld Plus
Gachnang;4571;Frauenfeld;2012;Oberwil;81;8500;Frauenfeld;Gachnang;Frauenfeld;Gachnang;Frauenfeld Plus
Gachnang;4571;Frauenfeld;2012;Pappelhof;8;8546;Islikon;Gachnang;Frauenfeld;Gachnang;Frauenfeld Plus
Güttingen;4656;Kreuzlingen;2013;Baslerhof;7;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Bratihof;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Dole;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Flurhof;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Hoheneich;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Im Rain;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Lindenhof;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Rotfarb;35;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Rutwis;15;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Seidenhof;6;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Sennhof;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Soorstrasse;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Stogge;8;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Sunnehalde;x;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Vogelsang;10;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Güttingen;4656;Kreuzlingen;2013;Winterlishof;9;8594;Güttingen;Güttingen;Altnau;Güttingen;Altnau-Güttingen-Münsterlingen
Hauptwil-Gottshaus;4486;Weinfelden;2015;Bruggrain;7;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Freihirten;32;9213;Hauptwil;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Hauptwil;519;9213;Hauptwil;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Horbach;15;9213;Hauptwil;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Lemisau;16;9225;St. Pelagiberg;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Osterwald;x;9225;St. Pelagiberg;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Reute;x;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Rugglishueb;14;9213;Hauptwil;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Schlatt;19;9213;Hauptwil;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Schoosswiesen;60;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Schweizerhaus;10;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Sonnenheim;x;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Sägi;6;9213;Hauptwil;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Tobelmühle;7;9220;Bischofszell;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Unter Birnstiel;x;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Vogelherd;45;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Waldheim;x;9225;St. Pelagiberg;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Wilen;76;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hauptwil-Gottshaus;4486;Weinfelden;2015;Zorn;8;9225;Wilen (Gottshaus);Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hefenhofen;4416;Arbon;2011;Chatzerüti;44;8580;Hefenhofen;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Hefenhofen;4416;Arbon;2011;Hamisfeld;73;8580;Hefenhofen;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Herdern;4811;Frauenfeld;2012;Debrunnen;x;8535;Herdern;Herdern-Dettighofen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Herdern;4811;Frauenfeld;2012;Herdern;542;8535;Herdern;Herdern-Dettighofen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Herdern;4811;Frauenfeld;2012;Meienberg;x;8506;Lanzenneunforn;Herdern-Dettighofen;Hüttwilen;Mammern;Untersee-Rhein
Herdern;4811;Frauenfeld;2012;Rauspfeife;x;8536;Hüttwilen;Herdern-Dettighofen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Herdern;4811;Frauenfeld;2012;Schweikhof;7;8506;Lanzenneunforn;Herdern-Dettighofen;Hüttwilen;Pfyn;Pfyn
Herdern;4811;Frauenfeld;2012;Tal;9;8535;Herdern;Herdern-Dettighofen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Herdern;4811;Frauenfeld;2012;Weidhof;x;8506;Lanzenneunforn;Herdern-Dettighofen;Hüttwilen;Pfyn;Pfyn
Herdern;4811;Frauenfeld;2012;Wiesengrund;x;8506;Lanzenneunforn;Herdern-Dettighofen;Hüttwilen;Pfyn;Pfyn
Herdern;4811;Frauenfeld;2012;Wiesental;8;8535;Herdern;Herdern-Dettighofen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Hohentannen;4495;Weinfelden;2015;Altbuch;x;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Bellevue;x;9216;Heldswil;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Bernhausen;17;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Birkenhof;x;9216;Hohentannen;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Hohentannen;4495;Weinfelden;2015;Bruderwil;x;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Burghalde;x;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Egg;6;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Grüneck;x;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Heldswil;169;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Hohentannen;270;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil, Sitterdorf-Zihlschlacht;Bischofszell
Hohentannen;4495;Weinfelden;2015;Holzergeten;14;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Höhenzelg;x;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Kistenmühle;x;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Neuheim;x;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Neuwilen;x;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Ober-Tellen;x;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Torkel;6;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Waidli;x;9216;Hohentannen;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Homburg;4816;Frauenfeld;2012;Altenhausen;x;8508;Homburg;Homburg;Müllheim;Müllheim;Homburg
Homburg;4816;Frauenfeld;2012;Aspi;x;8508;Homburg;Homburg;Müllheim;Pfyn;Pfyn
Homburg;4816;Frauenfeld;2012;Essenholz;x;8508;Homburg;Homburg;Müllheim;Pfyn;Pfyn
Homburg;4816;Frauenfeld;2012;Eugerswil;15;8508;Homburg;Homburg;Müllheim;Wigoltingen-Raperswilen;Homburg
Homburg;4816;Frauenfeld;2012;Flurhof;6;8507;Hörhausen;Homburg;Steckborn;Mammern;Homburg
Homburg;4816;Frauenfeld;2012;Freieck;x;8507;Hörhausen;Homburg;Steckborn;Mammern;Homburg
